CLIENTNUM,Attrition_Flag,Attrition_Label
709061658,Existing Customer,0
717384183,Existing Customer,0
778921908,Existing Customer,0
714745608,Existing Customer,0
709200633,Existing Customer,0
714714558,Existing Customer,0
801363633,Existing Customer,0
778847808,Existing Customer,0
713015433,Existing Customer,0
711666708,Attrited Customer,1
809631483,Existing Customer,0
808967883,Existing Customer,0
710532258,Existing Customer,0
812235108,Existing Customer,0
817293258,Existing Customer,0
714695883,Existing Customer,0
738062658,Existing Customer,0
709518858,Existing Customer,0
819634233,Attrited Customer,1
711272058,Existing Customer,0
716262708,Existing Customer,0
708928008,Existing Customer,0
765755283,Existing Customer,0
711922158,Existing Customer,0
773177358,Existing Customer,0
779638983,Existing Customer,0
708723858,Existing Customer,0
712184133,Existing Customer,0
709948233,Existing Customer,0
709415583,Existing Customer,0
714005508,Existing Customer,0
712407033,Existing Customer,0
716333283,Existing Customer,0
715534083,Existing Customer,0
789492558,Existing Customer,0
770929383,Existing Customer,0
708890133,Existing Customer,0
788595183,Existing Customer,0
713167383,Existing Customer,0
717704433,Existing Customer,0
718590183,Existing Customer,0
719019483,Existing Customer,0
710401458,Existing Customer,0
720783558,Existing Customer,0
772364358,Existing Customer,0
719868183,Attrited Customer,1
709388058,Existing Customer,0
717004533,Existing Customer,0
714969183,Existing Customer,0
720837708,Existing Customer,0
759947433,Existing Customer,0
767404083,Attrited Customer,1
781926633,Existing Customer,0
772127508,Attrited Customer,1
720518283,Existing Customer,0
715380483,Existing Customer,0
789296133,Existing Customer,0
711029358,Existing Customer,0
712615008,Existing Customer,0
816826008,Existing Customer,0
715488483,Existing Customer,0
717759783,Existing Customer,0
796083783,Attrited Customer,1
709925733,Existing Customer,0
715309083,Existing Customer,0
778441533,Attrited Customer,1
715891533,Existing Customer,0
788848458,Existing Customer,0
708399858,Existing Customer,0
711944733,Existing Customer,0
712683633,Attrited Customer,1
785487783,Existing Customer,0
718951683,Existing Customer,0
718329183,Existing Customer,0
788960658,Existing Customer,0
713120433,Existing Customer,0
720980958,Existing Customer,0
709606158,Existing Customer,0
714168183,Existing Customer,0
712524858,Existing Customer,0
815072283,Existing Customer,0
715980258,Existing Customer,0
788715483,Existing Customer,0
809276808,Existing Customer,0
708885558,Attrited Customer,1
789373683,Existing Customer,0
714216858,Existing Customer,0
719150658,Attrited Customer,1
712302783,Existing Customer,0
799717458,Existing Customer,0
716354883,Attrited Customer,1
719601708,Existing Customer,0
720150858,Attrited Customer,1
824915208,Existing Customer,0
798777708,Existing Customer,0
805229133,Existing Customer,0
716365233,Existing Customer,0
796544133,Existing Customer,0
778143183,Existing Customer,0
717011958,Existing Customer,0
778264008,Existing Customer,0
789507408,Existing Customer,0
788842008,Existing Customer,0
714742758,Existing Customer,0
717742908,Existing Customer,0
712874433,Existing Customer,0
711092658,Attrited Customer,1
720299283,Existing Customer,0
719237058,Existing Customer,0
719671383,Existing Customer,0
788290383,Existing Customer,0
779701983,Existing Customer,0
779247483,Attrited Customer,1
767093133,Existing Customer,0
717979008,Existing Customer,0
712132383,Existing Customer,0
772306383,Attrited Customer,1
714469008,Existing Customer,0
812446158,Existing Customer,0
779401233,Existing Customer,0
784994883,Existing Customer,0
721080183,Existing Customer,0
712572858,Existing Customer,0
719759733,Attrited Customer,1
780371433,Existing Customer,0
822170733,Attrited Customer,1
708224133,Existing Customer,0
719299533,Attrited Customer,1
780633483,Existing Customer,0
771356508,Existing Customer,0
823629333,Existing Customer,0
712961658,Existing Customer,0
710464683,Existing Customer,0
716688183,Attrited Customer,1
789082758,Existing Customer,0
709140858,Existing Customer,0
822127008,Existing Customer,0
720496158,Existing Customer,0
774588633,Existing Customer,0
788465583,Existing Customer,0
741517458,Attrited Customer,1
709935708,Existing Customer,0
721112508,Existing Customer,0
720734583,Existing Customer,0
772286658,Attrited Customer,1
807149058,Existing Customer,0
771045708,Attrited Customer,1
711733308,Existing Customer,0
710518308,Existing Customer,0
716586408,Existing Customer,0
713152383,Existing Customer,0
771935283,Existing Customer,0
720460083,Attrited Customer,1
825838908,Existing Customer,0
709082808,Existing Customer,0
710937783,Existing Customer,0
789540108,Existing Customer,0
709824633,Existing Customer,0
717874533,Attrited Customer,1
712571883,Existing Customer,0
716926758,Existing Customer,0
716181858,Existing Customer,0
779613933,Existing Customer,0
712136058,Attrited Customer,1
709678608,Existing Customer,0
714276408,Attrited Customer,1
719953383,Existing Customer,0
718795083,Existing Customer,0
720503508,Existing Customer,0
770762133,Existing Customer,0
713555133,Attrited Customer,1
711232608,Attrited Customer,1
780322908,Existing Customer,0
708207783,Existing Customer,0
719590458,Attrited Customer,1
778679883,Existing Customer,0
780230208,Existing Customer,0
827703258,Existing Customer,0
807379833,Attrited Customer,1
711178383,Existing Customer,0
712203333,Existing Customer,0
709261383,Existing Customer,0
715829358,Existing Customer,0
713213133,Existing Customer,0
778860783,Attrited Customer,1
779442783,Existing Customer,0
780008358,Attrited Customer,1
721274208,Attrited Customer,1
714076683,Attrited Customer,1
788791383,Existing Customer,0
709459608,Existing Customer,0
711560058,Existing Customer,0
717657333,Existing Customer,0
812218908,Attrited Customer,1
787482033,Attrited Customer,1
779141658,Existing Customer,0
813810333,Attrited Customer,1
789613083,Existing Customer,0
794540883,Existing Customer,0
811889808,Existing Customer,0
720509433,Existing Customer,0
715091208,Existing Customer,0
719269308,Existing Customer,0
718200333,Existing Customer,0
713487633,Existing Customer,0
789363408,Existing Customer,0
713916708,Existing Customer,0
823833483,Existing Customer,0
717756258,Existing Customer,0
712879158,Existing Customer,0
709474683,Existing Customer,0
772313358,Existing Customer,0
711856683,Existing Customer,0
718530258,Existing Customer,0
716288208,Existing Customer,0
718712583,Existing Customer,0
806432433,Existing Customer,0
720074583,Existing Customer,0
768848658,Existing Customer,0
709895508,Existing Customer,0
711542358,Existing Customer,0
718773333,Existing Customer,0
816832383,Existing Customer,0
714042108,Existing Customer,0
714664683,Existing Customer,0
713894358,Existing Customer,0
715436883,Existing Customer,0
715260558,Existing Customer,0
713664258,Existing Customer,0
713364783,Existing Customer,0
718078008,Existing Customer,0
798546408,Existing Customer,0
779018508,Existing Customer,0
802668333,Attrited Customer,1
718320933,Existing Customer,0
789016983,Existing Customer,0
713907633,Existing Customer,0
708474333,Existing Customer,0
778894233,Existing Customer,0
717244683,Existing Customer,0
711410958,Existing Customer,0
799711833,Existing Customer,0
714047733,Existing Customer,0
710061783,Attrited Customer,1
711082908,Existing Customer,0
721190358,Existing Customer,0
712760208,Existing Customer,0
751563933,Existing Customer,0
815498733,Existing Customer,0
718433508,Existing Customer,0
720935658,Existing Customer,0
714754533,Existing Customer,0
714713508,Existing Customer,0
715038033,Existing Customer,0
809169858,Existing Customer,0
718379358,Existing Customer,0
779456508,Existing Customer,0
708907833,Existing Customer,0
708693558,Existing Customer,0
718665933,Existing Customer,0
816073983,Existing Customer,0
715851333,Existing Customer,0
712884408,Existing Customer,0
715404783,Existing Customer,0
773356008,Existing Customer,0
789525408,Existing Customer,0
721212258,Existing Customer,0
719625933,Existing Customer,0
714304458,Existing Customer,0
819975183,Existing Customer,0
785515533,Existing Customer,0
720712533,Existing Customer,0
709861008,Existing Customer,0
713911233,Existing Customer,0
712580958,Existing Customer,0
719473458,Existing Customer,0
711764733,Existing Customer,0
794124708,Existing Customer,0
780707733,Existing Customer,0
780620883,Existing Customer,0
720849708,Existing Customer,0
789312033,Attrited Customer,1
778742358,Existing Customer,0
719658858,Existing Customer,0
713425383,Attrited Customer,1
770842833,Attrited Customer,1
712029783,Existing Customer,0
718893333,Existing Customer,0
711203658,Existing Customer,0
718567758,Existing Customer,0
771719283,Existing Customer,0
717926358,Existing Customer,0
779751258,Existing Customer,0
774491958,Existing Customer,0
713428833,Existing Customer,0
714166833,Existing Customer,0
809464608,Attrited Customer,1
789681708,Existing Customer,0
713102733,Existing Customer,0
715195383,Existing Customer,0
812408058,Existing Customer,0
787226508,Existing Customer,0
713537733,Existing Customer,0
715170183,Existing Customer,0
717109983,Existing Customer,0
713208033,Existing Customer,0
712788258,Existing Customer,0
758382183,Existing Customer,0
715469583,Existing Customer,0
709235058,Existing Customer,0
714786483,Existing Customer,0
713299758,Existing Customer,0
771912408,Existing Customer,0
721445658,Existing Customer,0
719787633,Existing Customer,0
713697933,Existing Customer,0
712208658,Existing Customer,0
708219108,Existing Customer,0
709065483,Existing Customer,0
715237683,Existing Customer,0
712925808,Attrited Customer,1
788931558,Existing Customer,0
717521508,Existing Customer,0
713688933,Existing Customer,0
712405908,Existing Customer,0
789298833,Existing Customer,0
715729683,Existing Customer,0
717682233,Existing Customer,0
712266633,Existing Customer,0
719272458,Existing Customer,0
780769308,Existing Customer,0
721468533,Existing Customer,0
816615633,Existing Customer,0
720167508,Existing Customer,0
711152658,Existing Customer,0
771772083,Existing Customer,0
708419733,Attrited Customer,1
709372608,Existing Customer,0
788907033,Existing Customer,0
711136008,Existing Customer,0
716691783,Existing Customer,0
812618883,Existing Customer,0
715908558,Existing Customer,0
718024908,Existing Customer,0
709558608,Existing Customer,0
824177733,Existing Customer,0
719784708,Existing Customer,0
717535083,Existing Customer,0
712453308,Existing Customer,0
721008933,Existing Customer,0
720859533,Existing Customer,0
789556533,Existing Customer,0
717656433,Existing Customer,0
792524358,Existing Customer,0
758211483,Existing Customer,0
801380808,Attrited Customer,1
716329383,Attrited Customer,1
716871633,Existing Customer,0
718491708,Existing Customer,0
787502883,Existing Customer,0
715183308,Existing Customer,0
713872833,Existing Customer,0
708535158,Existing Customer,0
711658758,Existing Customer,0
717248583,Existing Customer,0
713087958,Existing Customer,0
721495458,Existing Customer,0
786097158,Existing Customer,0
712219083,Existing Customer,0
715327683,Attrited Customer,1
715624533,Existing Customer,0
715599633,Existing Customer,0
718958583,Attrited Customer,1
717397983,Existing Customer,0
715037133,Existing Customer,0
818767458,Existing Customer,0
778863258,Attrited Customer,1
712075083,Attrited Customer,1
711963183,Existing Customer,0
720903258,Attrited Customer,1
772404633,Existing Customer,0
713302758,Existing Customer,0
717859233,Existing Customer,0
712955433,Existing Customer,0
718292283,Existing Customer,0
713197308,Existing Customer,0
789175683,Existing Customer,0
811700058,Attrited Customer,1
818476383,Existing Customer,0
720164358,Attrited Customer,1
710357208,Existing Customer,0
711325308,Attrited Customer,1
721486908,Existing Customer,0
711210633,Existing Customer,0
712570458,Existing Customer,0
712058133,Existing Customer,0
708153558,Existing Customer,0
709893858,Attrited Customer,1
709225758,Existing Customer,0
709984083,Existing Customer,0
711854808,Attrited Customer,1
822125283,Existing Customer,0
717340608,Existing Customer,0
711084183,Existing Customer,0
720891633,Attrited Customer,1
719607183,Existing Customer,0
715839708,Existing Customer,0
717008358,Existing Customer,0
769152783,Attrited Customer,1
788240358,Existing Customer,0
716098683,Existing Customer,0
802675983,Existing Customer,0
712716108,Existing Customer,0
709238358,Existing Customer,0
708682908,Existing Customer,0
812794983,Existing Customer,0
708968733,Existing Customer,0
779315508,Attrited Customer,1
740065833,Existing Customer,0
721063533,Existing Customer,0
718189908,Existing Customer,0
780064983,Existing Customer,0
770920908,Existing Customer,0
718046433,Existing Customer,0
711842508,Existing Customer,0
772869033,Existing Customer,0
715298808,Existing Customer,0
708877458,Existing Customer,0
787496733,Existing Customer,0
789469083,Existing Customer,0
709497108,Existing Customer,0
784819758,Existing Customer,0
720412308,Existing Customer,0
719178183,Existing Customer,0
789560433,Attrited Customer,1
712931733,Existing Customer,0
714417183,Existing Customer,0
771097683,Attrited Customer,1
713824983,Existing Customer,0
715360458,Existing Customer,0
711736083,Attrited Customer,1
714821433,Existing Customer,0
779263533,Existing Customer,0
773988708,Existing Customer,0
719623083,Existing Customer,0
718304583,Attrited Customer,1
720198183,Existing Customer,0
780545133,Existing Customer,0
711128433,Existing Customer,0
789960783,Existing Customer,0
709556208,Existing Customer,0
712053033,Existing Customer,0
794482158,Existing Customer,0
780450708,Attrited Customer,1
710016708,Existing Customer,0
709434408,Existing Customer,0
778716783,Existing Customer,0
712447758,Existing Customer,0
779435883,Existing Customer,0
719918358,Existing Customer,0
720474408,Existing Customer,0
719401158,Existing Customer,0
778430733,Existing Customer,0
717583908,Existing Customer,0
823519458,Existing Customer,0
712381683,Existing Customer,0
716045508,Existing Customer,0
820936533,Existing Customer,0
721227258,Existing Customer,0
771304383,Existing Customer,0
717600483,Existing Customer,0
778865583,Existing Customer,0
709871658,Existing Customer,0
818280108,Existing Customer,0
716350008,Existing Customer,0
778172583,Existing Customer,0
719121708,Existing Customer,0
714342033,Attrited Customer,1
788811558,Existing Customer,0
788943333,Attrited Customer,1
719258433,Existing Customer,0
717895833,Existing Customer,0
711550983,Existing Customer,0
714077583,Attrited Customer,1
720939933,Attrited Customer,1
716725008,Existing Customer,0
788824083,Existing Customer,0
716335983,Existing Customer,0
719157933,Existing Customer,0
716704158,Existing Customer,0
716258358,Existing Customer,0
827904183,Existing Customer,0
820394733,Existing Customer,0
716574033,Existing Customer,0
736786908,Existing Customer,0
774099708,Existing Customer,0
714282333,Existing Customer,0
717471933,Existing Customer,0
818316108,Existing Customer,0
709838508,Existing Customer,0
716212383,Attrited Customer,1
757667133,Attrited Customer,1
794571108,Attrited Customer,1
711370458,Existing Customer,0
788528958,Existing Customer,0
716745408,Existing Customer,0
771752508,Existing Customer,0
788916933,Existing Customer,0
714938733,Attrited Customer,1
761818758,Existing Customer,0
714422058,Existing Customer,0
712191783,Existing Customer,0
716319258,Existing Customer,0
719813058,Existing Customer,0
712351908,Existing Customer,0
716742483,Existing Customer,0
708160008,Existing Customer,0
709269708,Existing Customer,0
779098308,Existing Customer,0
717257658,Existing Customer,0
775112958,Existing Customer,0
788812608,Existing Customer,0
711002058,Existing Customer,0
716199408,Attrited Customer,1
718100808,Existing Customer,0
790051758,Attrited Customer,1
772430733,Existing Customer,0
713460258,Existing Customer,0
820036533,Existing Customer,0
719785683,Existing Customer,0
711830433,Existing Customer,0
807393558,Attrited Customer,1
718306308,Existing Customer,0
772725408,Existing Customer,0
711183558,Existing Customer,0
720317658,Existing Customer,0
710596983,Existing Customer,0
716986458,Existing Customer,0
717382608,Existing Customer,0
825767658,Existing Customer,0
717513933,Existing Customer,0
789186858,Existing Customer,0
717658758,Existing Customer,0
715575258,Existing Customer,0
714975633,Existing Customer,0
715396983,Existing Customer,0
712624383,Existing Customer,0
721335558,Existing Customer,0
711167808,Attrited Customer,1
713761608,Existing Customer,0
713367858,Existing Customer,0
710489583,Existing Customer,0
720422358,Existing Customer,0
772098858,Existing Customer,0
789304983,Existing Customer,0
779257233,Existing Customer,0
717579258,Attrited Customer,1
709418508,Existing Customer,0
778439883,Existing Customer,0
716063583,Existing Customer,0
716609433,Attrited Customer,1
721053633,Existing Customer,0
711559008,Existing Customer,0
718698558,Existing Customer,0
770190258,Existing Customer,0
709008708,Existing Customer,0
823922208,Existing Customer,0
718457058,Existing Customer,0
708472008,Existing Customer,0
710395233,Existing Customer,0
716732958,Existing Customer,0
780108408,Existing Customer,0
720962208,Attrited Customer,1
714019083,Existing Customer,0
721225083,Existing Customer,0
819109308,Existing Customer,0
721029858,Existing Customer,0
716762733,Existing Customer,0
710260983,Existing Customer,0
793608258,Attrited Customer,1
719677758,Existing Customer,0
771411408,Attrited Customer,1
794191008,Existing Customer,0
708905733,Existing Customer,0
788327358,Existing Customer,0
751974258,Existing Customer,0
805516608,Existing Customer,0
720006333,Attrited Customer,1
780114558,Existing Customer,0
713090658,Existing Customer,0
718889508,Existing Customer,0
824799108,Existing Customer,0
788618208,Existing Customer,0
713133258,Existing Customer,0
717370533,Existing Customer,0
720425508,Existing Customer,0
712948383,Existing Customer,0
712839633,Existing Customer,0
820330008,Existing Customer,0
826150608,Existing Customer,0
779187783,Existing Customer,0
720809358,Existing Customer,0
714054408,Existing Customer,0
789827208,Existing Customer,0
718308558,Existing Customer,0
801064833,Existing Customer,0
719838558,Existing Customer,0
714510483,Existing Customer,0
718246458,Existing Customer,0
710822808,Existing Customer,0
791730183,Attrited Customer,1
709722858,Existing Customer,0
712582983,Attrited Customer,1
714999483,Existing Customer,0
711388458,Existing Customer,0
796174983,Existing Customer,0
712918083,Existing Customer,0
715459158,Existing Customer,0
712687083,Existing Customer,0
713003358,Attrited Customer,1
812443458,Existing Customer,0
712984983,Existing Customer,0
708826158,Existing Customer,0
788725608,Existing Customer,0
717559533,Existing Customer,0
720443358,Existing Customer,0
806694333,Existing Customer,0
709770408,Existing Customer,0
718259433,Attrited Customer,1
770705208,Existing Customer,0
720655833,Attrited Customer,1
797898858,Existing Customer,0
779548008,Existing Customer,0
718388733,Existing Customer,0
711742758,Attrited Customer,1
757863258,Existing Customer,0
711947358,Existing Customer,0
712157958,Attrited Customer,1
814760358,Existing Customer,0
710192283,Existing Customer,0
718977483,Existing Customer,0
712129158,Existing Customer,0
714880533,Existing Customer,0
808287408,Existing Customer,0
709619433,Existing Customer,0
708881583,Existing Customer,0
711332883,Attrited Customer,1
717696333,Attrited Customer,1
820587258,Existing Customer,0
768733533,Existing Customer,0
779779083,Existing Customer,0
720735408,Existing Customer,0
819160158,Existing Customer,0
804601833,Existing Customer,0
714823308,Existing Customer,0
711577458,Existing Customer,0
787539333,Existing Customer,0
716806383,Existing Customer,0
812230308,Existing Customer,0
778420383,Existing Customer,0
774012933,Existing Customer,0
718756533,Existing Customer,0
812224983,Existing Customer,0
714284358,Existing Customer,0
709530408,Existing Customer,0
750690258,Existing Customer,0
716283108,Existing Customer,0
718353633,Attrited Customer,1
718528833,Existing Customer,0
718006608,Existing Customer,0
710569233,Existing Customer,0
718694658,Existing Customer,0
779293308,Existing Customer,0
718276758,Existing Customer,0
712654233,Existing Customer,0
719296383,Existing Customer,0
808279158,Existing Customer,0
780497958,Existing Customer,0
715519983,Existing Customer,0
708568983,Existing Customer,0
823648983,Existing Customer,0
789412458,Attrited Customer,1
716837508,Existing Customer,0
711249858,Attrited Customer,1
712009083,Existing Customer,0
720522633,Existing Customer,0
713071383,Existing Customer,0
712938258,Existing Customer,0
719071158,Attrited Customer,1
709046958,Existing Customer,0
708748833,Existing Customer,0
711364233,Existing Customer,0
712645908,Existing Customer,0
708428958,Existing Customer,0
719714658,Attrited Customer,1
720874983,Existing Customer,0
719180958,Existing Customer,0
710360583,Existing Customer,0
823848183,Existing Customer,0
783121008,Existing Customer,0
789529158,Existing Customer,0
708500883,Existing Customer,0
811965558,Existing Customer,0
714383583,Existing Customer,0
809425533,Existing Customer,0
716858433,Attrited Customer,1
812534958,Existing Customer,0
714052158,Attrited Customer,1
780200208,Existing Customer,0
711458583,Existing Customer,0
826451433,Existing Customer,0
719740983,Existing Customer,0
709019283,Existing Customer,0
710213508,Existing Customer,0
710814633,Existing Customer,0
775267158,Existing Customer,0
712268808,Existing Customer,0
720178158,Attrited Customer,1
779805408,Existing Customer,0
710958933,Attrited Customer,1
720698883,Attrited Customer,1
780384483,Attrited Customer,1
714190983,Attrited Customer,1
713808633,Existing Customer,0
710295858,Existing Customer,0
713209308,Existing Customer,0
788709408,Existing Customer,0
717757608,Existing Customer,0
715300683,Existing Customer,0
711436983,Existing Customer,0
789582483,Existing Customer,0
790168083,Existing Customer,0
742865883,Attrited Customer,1
770848308,Existing Customer,0
713486583,Existing Customer,0
708697983,Existing Customer,0
823539558,Existing Customer,0
711339258,Existing Customer,0
781171908,Existing Customer,0
815582358,Existing Customer,0
755212608,Attrited Customer,1
716486508,Attrited Customer,1
771674958,Existing Customer,0
787909158,Existing Customer,0
717140733,Existing Customer,0
799468083,Existing Customer,0
718993533,Existing Customer,0
713870958,Existing Customer,0
709171308,Existing Customer,0
798553158,Attrited Customer,1
720819858,Existing Customer,0
815078433,Existing Customer,0
710924658,Existing Customer,0
709883883,Existing Customer,0
718650258,Existing Customer,0
711613308,Attrited Customer,1
718558758,Attrited Customer,1
718504233,Attrited Customer,1
709108533,Existing Customer,0
713236458,Existing Customer,0
714352533,Existing Customer,0
717353433,Existing Customer,0
813804783,Attrited Customer,1
771062733,Existing Customer,0
715649358,Attrited Customer,1
713552958,Existing Customer,0
715209333,Existing Customer,0
769935783,Existing Customer,0
815613033,Existing Customer,0
718732833,Attrited Customer,1
816328308,Existing Customer,0
711814608,Existing Customer,0
803216433,Attrited Customer,1
710694033,Existing Customer,0
709257708,Existing Customer,0
720174033,Existing Customer,0
820666083,Attrited Customer,1
712044558,Attrited Customer,1
713131158,Attrited Customer,1
803335008,Existing Customer,0
795869583,Existing Customer,0
789535233,Existing Customer,0
716441058,Existing Customer,0
718113633,Attrited Customer,1
708908883,Existing Customer,0
712152408,Existing Customer,0
708229308,Attrited Customer,1
715351983,Existing Customer,0
798451908,Existing Customer,0
794962983,Existing Customer,0
721000833,Existing Customer,0
720086358,Existing Customer,0
710064033,Attrited Customer,1
780588258,Existing Customer,0
710833908,Existing Customer,0
714449283,Existing Customer,0
772339383,Existing Customer,0
721382208,Existing Customer,0
779349783,Existing Customer,0
789450408,Existing Customer,0
709210833,Existing Customer,0
821752908,Existing Customer,0
789878283,Existing Customer,0
709319658,Attrited Customer,1
719222133,Existing Customer,0
715551783,Existing Customer,0
712718958,Existing Customer,0
709764483,Attrited Customer,1
783361533,Existing Customer,0
717942033,Existing Customer,0
817908783,Existing Customer,0
713708358,Existing Customer,0
713705358,Existing Customer,0
789551883,Existing Customer,0
812247033,Attrited Customer,1
717580458,Attrited Customer,1
780551733,Existing Customer,0
719722308,Existing Customer,0
718328283,Existing Customer,0
826061508,Existing Customer,0
715610733,Attrited Customer,1
710161083,Attrited Customer,1
712464933,Existing Customer,0
768181608,Existing Customer,0
713869083,Existing Customer,0
711465333,Existing Customer,0
719924433,Existing Customer,0
719248158,Existing Customer,0
719944458,Existing Customer,0
715799808,Attrited Customer,1
721264533,Existing Customer,0
711838008,Attrited Customer,1
711826983,Attrited Customer,1
719413383,Existing Customer,0
712990458,Existing Customer,0
789594108,Existing Customer,0
718764708,Existing Customer,0
820271208,Existing Customer,0
708369633,Attrited Customer,1
712055433,Existing Customer,0
721114458,Existing Customer,0
714959358,Attrited Customer,1
708396033,Existing Customer,0
719593608,Attrited Customer,1
715830558,Attrited Customer,1
716406483,Existing Customer,0
714941358,Attrited Customer,1
716088783,Attrited Customer,1
718458858,Attrited Customer,1
715754133,Existing Customer,0
715630983,Attrited Customer,1
712768983,Attrited Customer,1
716881683,Attrited Customer,1
711108408,Existing Customer,0
717565233,Existing Customer,0
789539058,Existing Customer,0
768643158,Existing Customer,0
721530633,Existing Customer,0
721188033,Existing Customer,0
810261633,Existing Customer,0
717529233,Attrited Customer,1
719365233,Existing Customer,0
720943308,Existing Customer,0
714425283,Existing Customer,0
711794358,Attrited Customer,1
719683158,Attrited Customer,1
709406733,Existing Customer,0
708572658,Existing Customer,0
714001008,Existing Customer,0
712833633,Existing Customer,0
716260833,Attrited Customer,1
708863733,Existing Customer,0
717076458,Existing Customer,0
712412958,Existing Customer,0
720535008,Existing Customer,0
711578658,Existing Customer,0
709373883,Existing Customer,0
780730008,Existing Customer,0
824816358,Existing Customer,0
716106108,Existing Customer,0
709807383,Existing Customer,0
716430933,Existing Customer,0
789866133,Existing Customer,0
718634058,Existing Customer,0
715129983,Existing Customer,0
717177783,Existing Customer,0
719694408,Attrited Customer,1
806992533,Existing Customer,0
718045008,Attrited Customer,1
711010683,Existing Customer,0
714759708,Existing Customer,0
718801158,Existing Customer,0
712256358,Existing Customer,0
779803008,Existing Customer,0
710968008,Existing Customer,0
771584658,Existing Customer,0
718102758,Existing Customer,0
811076883,Attrited Customer,1
770970558,Existing Customer,0
758863383,Existing Customer,0
716863458,Attrited Customer,1
766821033,Attrited Customer,1
814590483,Existing Customer,0
773283108,Existing Customer,0
721006458,Existing Customer,0
714615258,Attrited Customer,1
788687133,Existing Customer,0
820108008,Existing Customer,0
717781608,Existing Customer,0
720136458,Existing Customer,0
716247708,Existing Customer,0
714968208,Existing Customer,0
719913783,Existing Customer,0
720621408,Existing Customer,0
721169883,Existing Customer,0
719324658,Existing Customer,0
714577233,Existing Customer,0
712367658,Existing Customer,0
803655333,Existing Customer,0
710455608,Attrited Customer,1
711328458,Existing Customer,0
708123033,Existing Customer,0
713514633,Attrited Customer,1
710745633,Existing Customer,0
710374008,Existing Customer,0
772166058,Existing Customer,0
715017858,Existing Customer,0
717571683,Attrited Customer,1
743420208,Existing Customer,0
716201883,Existing Customer,0
714593883,Existing Customer,0
711003483,Existing Customer,0
819628158,Existing Customer,0
712021233,Attrited Customer,1
708573933,Existing Customer,0
710758683,Existing Customer,0
718288833,Existing Customer,0
708873183,Existing Customer,0
766224933,Existing Customer,0
771626283,Existing Customer,0
720372483,Existing Customer,0
712916958,Attrited Customer,1
716124408,Attrited Customer,1
714128283,Existing Customer,0
708163758,Existing Customer,0
716979183,Existing Customer,0
716480358,Existing Customer,0
800758233,Attrited Customer,1
720413658,Existing Customer,0
715832058,Existing Customer,0
716323683,Existing Customer,0
819616383,Existing Customer,0
771069033,Existing Customer,0
821241708,Attrited Customer,1
716987358,Attrited Customer,1
710300733,Existing Customer,0
712497783,Existing Customer,0
709259958,Attrited Customer,1
716296833,Existing Customer,0
715728108,Existing Customer,0
771507258,Existing Customer,0
713758758,Existing Customer,0
779809908,Existing Customer,0
816310158,Existing Customer,0
780349833,Existing Customer,0
818235408,Existing Customer,0
709213458,Attrited Customer,1
719634408,Existing Customer,0
709934808,Existing Customer,0
712238958,Existing Customer,0
711813258,Existing Customer,0
789983133,Existing Customer,0
792139308,Existing Customer,0
718123608,Existing Customer,0
715369008,Existing Customer,0
717556758,Existing Customer,0
718252533,Attrited Customer,1
716340783,Existing Customer,0
717898758,Attrited Customer,1
825743583,Existing Customer,0
717711108,Existing Customer,0
789791808,Existing Customer,0
807971658,Existing Customer,0
770220558,Attrited Customer,1
818239983,Existing Customer,0
712544358,Existing Customer,0
720306408,Existing Customer,0
721488858,Existing Customer,0
710771433,Existing Customer,0
708662583,Attrited Customer,1
717663033,Existing Customer,0
721524858,Existing Customer,0
788778033,Existing Customer,0
708649683,Existing Customer,0
708770883,Existing Customer,0
708152358,Attrited Customer,1
719210133,Existing Customer,0
714690633,Existing Customer,0
719719158,Existing Customer,0
712690458,Existing Customer,0
718758783,Existing Customer,0
716947083,Existing Customer,0
709075533,Attrited Customer,1
712952283,Existing Customer,0
718799958,Existing Customer,0
718663983,Existing Customer,0
789550458,Existing Customer,0
708226833,Existing Customer,0
714361083,Attrited Customer,1
714608583,Attrited Customer,1
710775483,Existing Customer,0
709410033,Existing Customer,0
717173358,Existing Customer,0
719773158,Existing Customer,0
771292233,Existing Customer,0
756371058,Existing Customer,0
709476033,Existing Customer,0
770560683,Existing Customer,0
788766933,Existing Customer,0
713550483,Existing Customer,0
709928358,Attrited Customer,1
713895633,Existing Customer,0
720471108,Existing Customer,0
718192608,Existing Customer,0
805485933,Existing Customer,0
712517808,Existing Customer,0
780604083,Existing Customer,0
715311183,Existing Customer,0
712265508,Attrited Customer,1
715051608,Attrited Customer,1
757786608,Existing Customer,0
714303483,Existing Customer,0
718728108,Existing Customer,0
710019933,Existing Customer,0
812453283,Existing Customer,0
717439983,Attrited Customer,1
714391683,Attrited Customer,1
827901183,Existing Customer,0
708841233,Attrited Customer,1
710663508,Existing Customer,0
716439258,Existing Customer,0
719610708,Existing Customer,0
715026258,Existing Customer,0
711706458,Existing Customer,0
712180308,Existing Customer,0
802622733,Existing Customer,0
778832883,Existing Customer,0
788671608,Existing Customer,0
718023708,Existing Customer,0
718692258,Existing Customer,0
718357458,Existing Customer,0
714003483,Existing Customer,0
713632983,Attrited Customer,1
711008508,Existing Customer,0
815230458,Existing Customer,0
719612583,Attrited Customer,1
709514433,Existing Customer,0
815826708,Existing Customer,0
815520333,Existing Customer,0
718661958,Existing Customer,0
788980983,Existing Customer,0
