CLIENTNUM,Attrition_Flag,Attrition_Label,Cluster
721246833,Existing Customer,0,3
710752233,Attrited Customer,1,3
709813008,Existing Customer,0,3
710219658,Existing Customer,0,3
789121233,Existing Customer,0,3
715146558,Attrited Customer,1,3
720205608,Existing Customer,0,3
778606308,Attrited Customer,1,3
710438358,Attrited Customer,1,3
712562433,Attrited Customer,1,3
718186233,Existing Customer,0,3
713717283,Attrited Customer,1,3
713822208,Attrited Customer,1,3
710466633,Existing Customer,0,3
711153783,Existing Customer,0,3
718230933,Attrited Customer,1,3
788885133,Existing Customer,0,3
711637458,Attrited Customer,1,3
719532108,Existing Customer,0,3
757643733,Existing Customer,0,3
715122858,Existing Customer,0,3
708384033,Attrited Customer,1,3
708273858,Existing Customer,0,3
803952408,Existing Customer,0,3
778394358,Existing Customer,0,3
713180433,Existing Customer,0,3
787458783,Existing Customer,0,3
720315933,Existing Customer,0,3
713677158,Attrited Customer,1,3
739828308,Existing Customer,0,3
720959058,Existing Customer,0,3
718090233,Attrited Customer,1,3
789939558,Existing Customer,0,3
714169908,Existing Customer,0,3
796145133,Existing Customer,0,3
789233808,Existing Customer,0,3
709071408,Existing Customer,0,3
815830083,Existing Customer,0,3
715932708,Existing Customer,0,3
715281933,Existing Customer,0,3
787529583,Attrited Customer,1,3
717446208,Existing Customer,0,3
715236783,Existing Customer,0,3
804583833,Existing Customer,0,3
713772333,Attrited Customer,1,3
715321983,Existing Customer,0,3
717773433,Existing Customer,0,3
778632933,Existing Customer,0,3
808527183,Existing Customer,0,3
714514008,Attrited Customer,1,3
711669258,Attrited Customer,1,3
797218233,Existing Customer,0,3
710612583,Existing Customer,0,3
712613808,Existing Customer,0,3
807173358,Existing Customer,0,3
778349883,Existing Customer,0,3
720592533,Attrited Customer,1,3
714668433,Existing Customer,0,3
720967233,Existing Customer,0,3
718629858,Existing Customer,0,1
737962608,Existing Customer,0,3
778207083,Attrited Customer,1,3
778781508,Attrited Customer,1,3
714142158,Existing Customer,0,3
715390608,Existing Customer,0,3
715243458,Existing Customer,0,3
715418508,Existing Customer,0,3
711164508,Existing Customer,0,0
713239308,Existing Customer,0,3
712323183,Existing Customer,0,3
797410983,Existing Customer,0,3
721167783,Existing Customer,0,3
712130058,Attrited Customer,1,3
714060408,Existing Customer,0,3
715515333,Existing Customer,0,3
806970033,Existing Customer,0,3
817337958,Existing Customer,0,3
788132208,Existing Customer,0,3
812653383,Existing Customer,0,3
709762908,Existing Customer,0,3
717114708,Existing Customer,0,3
767388783,Existing Customer,0,3
794719983,Attrited Customer,1,3
778378983,Attrited Customer,1,3
773275083,Existing Customer,0,3
719971458,Existing Customer,0,3
721001883,Existing Customer,0,3
778245633,Existing Customer,0,3
718535733,Existing Customer,0,3
711909933,Existing Customer,0,3
709253433,Existing Customer,0,3
719797758,Existing Customer,0,3
789420933,Existing Customer,0,3
709850508,Attrited Customer,1,3
715335558,Existing Customer,0,3
711516783,Existing Customer,0,3
798917883,Existing Customer,0,3
721525758,Existing Customer,0,3
716249508,Existing Customer,0,3
716953083,Existing Customer,0,3
712448658,Attrited Customer,1,3
711766758,Existing Customer,0,3
709432833,Existing Customer,0,3
719964933,Existing Customer,0,3
719857008,Existing Customer,0,3
758340108,Existing Customer,0,3
708276183,Attrited Customer,1,3
716481408,Existing Customer,0,3
720590058,Attrited Customer,1,3
789347133,Existing Customer,0,3
719112258,Existing Customer,0,3
717748608,Attrited Customer,1,3
710740008,Existing Customer,0,3
716694108,Attrited Customer,1,3
719372583,Existing Customer,0,3
719981508,Attrited Customer,1,3
751350558,Existing Customer,0,3
715123983,Existing Customer,0,3
709250508,Existing Customer,0,3
716754783,Attrited Customer,1,3
719025333,Existing Customer,0,3
718566858,Existing Customer,0,3
710675508,Existing Customer,0,3
818729208,Existing Customer,0,3
709068183,Existing Customer,0,3
715358283,Existing Customer,0,3
710966433,Existing Customer,0,3
708575058,Attrited Customer,1,3
713929533,Attrited Customer,1,3
714087258,Existing Customer,0,3
756383283,Existing Customer,0,3
720766908,Attrited Customer,1,3
718133733,Existing Customer,0,3
720823458,Existing Customer,0,1
720027258,Existing Customer,0,3
807604233,Existing Customer,0,3
801786483,Existing Customer,0,3
789138258,Existing Customer,0,3
805524708,Attrited Customer,1,3
779642733,Existing Customer,0,3
771735933,Existing Customer,0,3
789917208,Existing Customer,0,3
779608083,Existing Customer,0,3
711287733,Existing Customer,0,3
774675933,Existing Customer,0,3
716741508,Existing Customer,0,3
721106133,Existing Customer,0,3
716698608,Existing Customer,0,3
716299608,Attrited Customer,1,3
718116933,Existing Customer,0,3
720513333,Existing Customer,0,3
802460433,Attrited Customer,1,1
720482583,Existing Customer,0,3
719584608,Existing Customer,0,3
709477233,Existing Customer,0,3
719512983,Attrited Customer,1,3
714923583,Attrited Customer,1,3
779397183,Existing Customer,0,3
714671658,Existing Customer,0,1
779218233,Existing Customer,0,3
713456583,Existing Customer,0,3
790221633,Existing Customer,0,3
721299483,Existing Customer,0,3
711701958,Existing Customer,0,3
783573408,Existing Customer,0,3
709641933,Existing Customer,0,3
718755483,Existing Customer,0,3
720914358,Existing Customer,0,3
714811533,Existing Customer,0,3
719898108,Existing Customer,0,3
720719883,Attrited Customer,1,3
780338733,Existing Customer,0,3
709810458,Existing Customer,0,3
821356083,Existing Customer,0,3
793428408,Existing Customer,0,3
746453583,Existing Customer,0,3
771799008,Existing Customer,0,3
719075883,Existing Customer,0,3
714986583,Existing Customer,0,3
753233733,Existing Customer,0,3
806914158,Attrited Customer,1,3
812671758,Attrited Customer,1,1
789191358,Existing Customer,0,3
772111083,Existing Customer,0,3
714961383,Existing Customer,0,3
817288458,Existing Customer,0,3
719163108,Existing Customer,0,3
713922183,Existing Customer,0,3
716443608,Existing Customer,0,3
827953683,Existing Customer,0,3
789678483,Existing Customer,0,3
793630083,Attrited Customer,1,3
756306183,Existing Customer,0,3
736893108,Existing Customer,0,3
712900308,Attrited Customer,1,3
798045708,Existing Customer,0,3
715657833,Existing Customer,0,3
712111608,Existing Customer,0,3
711792783,Existing Customer,0,3
716067333,Existing Customer,0,3
780660183,Attrited Customer,1,3
720761208,Attrited Customer,1,1
788794758,Attrited Customer,1,3
711150333,Attrited Customer,1,3
714418158,Existing Customer,0,3
713634108,Existing Customer,0,3
717231558,Existing Customer,0,3
711589758,Existing Customer,0,3
787481208,Existing Customer,0,3
715516458,Attrited Customer,1,3
714998508,Existing Customer,0,3
713328108,Existing Customer,0,3
716229108,Existing Customer,0,3
820925433,Existing Customer,0,3
816129258,Existing Customer,0,3
808903308,Attrited Customer,1,3
713809833,Existing Customer,0,3
713542008,Existing Customer,0,3
717385083,Existing Customer,0,3
708652908,Existing Customer,0,1
715644633,Existing Customer,0,3
708761733,Existing Customer,0,3
714600258,Existing Customer,0,3
823566408,Existing Customer,0,3
713373708,Attrited Customer,1,3
708307533,Existing Customer,0,3
820085808,Existing Customer,0,3
716685033,Existing Customer,0,3
713063958,Existing Customer,0,3
708371733,Existing Customer,0,3
780277458,Existing Customer,0,3
797232183,Existing Customer,0,3
720789933,Existing Customer,0,3
808281483,Existing Customer,0,3
712968708,Existing Customer,0,3
711263058,Existing Customer,0,3
788813658,Existing Customer,0,3
721444758,Existing Customer,0,3
711448983,Attrited Customer,1,3
712664658,Attrited Customer,1,3
714237033,Attrited Customer,1,3
718370733,Existing Customer,0,3
713726958,Attrited Customer,1,3
794160408,Existing Customer,0,3
716009883,Existing Customer,0,3
711873033,Attrited Customer,1,3
712715208,Attrited Customer,1,3
778899708,Attrited Customer,1,3
771865908,Attrited Customer,1,3
716273133,Existing Customer,0,3
709927458,Existing Customer,0,3
715162608,Attrited Customer,1,3
719862258,Existing Customer,0,3
788719533,Existing Customer,0,3
715566408,Existing Customer,0,3
717359208,Existing Customer,0,3
721410858,Existing Customer,0,3
779420583,Existing Customer,0,3
714222183,Existing Customer,0,3
709079883,Attrited Customer,1,3
721406658,Attrited Customer,1,3
713782608,Existing Customer,0,3
720236433,Existing Customer,0,3
785106933,Existing Customer,0,3
716673258,Existing Customer,0,3
708341958,Existing Customer,0,3
797150733,Attrited Customer,1,3
718279983,Existing Customer,0,3
718548558,Existing Customer,0,3
780360558,Existing Customer,0,3
715012833,Existing Customer,0,3
772388508,Existing Customer,0,3
788199858,Existing Customer,0,3
769578108,Existing Customer,0,3
719843958,Existing Customer,0,3
767197983,Existing Customer,0,3
711874833,Existing Customer,0,3
714930333,Attrited Customer,1,3
720989133,Existing Customer,0,3
720893958,Existing Customer,0,3
769709058,Existing Customer,0,3
711005583,Existing Customer,0,3
826548708,Existing Customer,0,3
711093408,Existing Customer,0,3
712831908,Existing Customer,0,3
780222408,Existing Customer,0,3
714181008,Existing Customer,0,3
772346358,Existing Customer,0,3
717489033,Attrited Customer,1,3
710969433,Existing Customer,0,3
715807383,Existing Customer,0,3
711807333,Existing Customer,0,3
816086508,Existing Customer,0,3
714424533,Attrited Customer,1,3
779536233,Existing Customer,0,3
710794983,Existing Customer,0,3
779890833,Existing Customer,0,3
779837808,Existing Customer,0,3
713748708,Attrited Customer,1,3
709123908,Existing Customer,0,3
816476658,Attrited Customer,1,3
743800833,Existing Customer,0,3
806415183,Existing Customer,0,3
794054058,Existing Customer,0,3
771907158,Existing Customer,0,3
815789883,Existing Customer,0,3
712177908,Existing Customer,0,3
711234783,Attrited Customer,1,3
793379058,Existing Customer,0,3
720480183,Existing Customer,0,3
712974558,Existing Customer,0,3
717409533,Attrited Customer,1,3
712200033,Existing Customer,0,3
713563383,Existing Customer,0,3
802795608,Existing Customer,0,3
787452333,Attrited Customer,1,3
709520058,Attrited Customer,1,3
819690933,Existing Customer,0,3
820694133,Attrited Customer,1,3
711800658,Attrited Customer,1,3
717722958,Existing Customer,0,3
712279683,Attrited Customer,1,3
716606733,Existing Customer,0,3
716060358,Existing Customer,0,3
709158333,Existing Customer,0,3
721113333,Existing Customer,0,3
712620858,Existing Customer,0,3
712855683,Existing Customer,0,3
715463133,Existing Customer,0,0
716551533,Existing Customer,0,3
771220758,Existing Customer,0,3
709920258,Existing Customer,0,3
708959583,Existing Customer,0,3
712510833,Existing Customer,0,3
710840433,Existing Customer,0,3
712853358,Attrited Customer,1,3
788502858,Existing Customer,0,3
721139808,Existing Customer,0,3
711375558,Existing Customer,0,3
713798958,Existing Customer,0,3
709362033,Attrited Customer,1,1
719860308,Attrited Customer,1,3
714443058,Attrited Customer,1,3
716315508,Attrited Customer,1,3
717651333,Existing Customer,0,3
798489258,Existing Customer,0,3
710742408,Existing Customer,0,3
812089383,Existing Customer,0,3
711968358,Existing Customer,0,3
794227308,Existing Customer,0,3
719845908,Existing Customer,0,3
716851908,Existing Customer,0,3
720599658,Existing Customer,0,3
720401658,Attrited Customer,1,3
827442858,Existing Customer,0,3
779034708,Existing Customer,0,3
718806783,Attrited Customer,1,3
714484008,Attrited Customer,1,3
719176308,Attrited Customer,1,3
769662033,Existing Customer,0,3
721020858,Existing Customer,0,3
714630858,Attrited Customer,1,3
710838108,Existing Customer,0,3
712662783,Attrited Customer,1,3
713160258,Existing Customer,0,3
778163508,Existing Customer,0,3
713785608,Existing Customer,0,3
779905008,Attrited Customer,1,3
789491058,Existing Customer,0,3
793736958,Existing Customer,0,3
720961383,Attrited Customer,1,3
714202008,Attrited Customer,1,3
721479108,Existing Customer,0,3
715549158,Existing Customer,0,3
710308983,Existing Customer,0,3
710981583,Existing Customer,0,3
712704933,Attrited Customer,1,3
716165508,Existing Customer,0,3
710630583,Existing Customer,0,3
709571958,Existing Customer,0,3
790115358,Existing Customer,0,3
715904433,Attrited Customer,1,3
709078908,Existing Customer,0,3
717541308,Existing Customer,0,3
779916408,Existing Customer,0,3
714979383,Existing Customer,0,3
711691608,Attrited Customer,1,3
788930358,Existing Customer,0,3
716351208,Existing Customer,0,3
708266883,Attrited Customer,1,3
718858683,Existing Customer,0,3
771617883,Existing Customer,0,3
718001508,Existing Customer,0,3
708995283,Existing Customer,0,3
721173183,Existing Customer,0,3
711102858,Attrited Customer,1,3
711722808,Attrited Customer,1,3
787466808,Existing Customer,0,3
716116383,Existing Customer,0,3
713257083,Existing Customer,0,3
772661808,Existing Customer,0,3
713382558,Existing Customer,0,3
717596883,Existing Customer,0,3
712993008,Existing Customer,0,3
824763783,Existing Customer,0,3
771730758,Existing Customer,0,3
780265458,Existing Customer,0,3
714256758,Existing Customer,0,3
710292333,Attrited Customer,1,3
712171158,Existing Customer,0,3
787339158,Attrited Customer,1,1
788782008,Existing Customer,0,3
714848958,Attrited Customer,1,3
714987633,Existing Customer,0,3
717684858,Existing Customer,0,3
767376483,Existing Customer,0,3
709901058,Existing Customer,0,3
823149483,Existing Customer,0,1
780073158,Existing Customer,0,3
779998083,Existing Customer,0,3
713144208,Attrited Customer,1,3
771594783,Attrited Customer,1,1
816613158,Existing Customer,0,3
770774133,Existing Customer,0,0
712300683,Existing Customer,0,3
714536208,Existing Customer,0,3
784880958,Existing Customer,0,3
713784558,Existing Customer,0,3
719305608,Attrited Customer,1,3
720190083,Attrited Customer,1,3
708323208,Attrited Customer,1,3
781183233,Existing Customer,0,3
718825908,Existing Customer,0,3
716963283,Attrited Customer,1,3
714924483,Existing Customer,0,3
779922183,Existing Customer,0,3
719449533,Attrited Customer,1,3
712559058,Existing Customer,0,3
717853233,Existing Customer,0,3
790069233,Existing Customer,0,3
794576058,Existing Customer,0,3
779877858,Existing Customer,0,3
772334133,Existing Customer,0,3
714139308,Existing Customer,0,1
806634783,Existing Customer,0,3
720101658,Existing Customer,0,3
719925483,Existing Customer,0,3
719572833,Existing Customer,0,3
720729108,Existing Customer,0,3
819214233,Existing Customer,0,3
718896108,Existing Customer,0,3
713723433,Existing Customer,0,3
708514383,Existing Customer,0,3
716961033,Existing Customer,0,3
778819083,Attrited Customer,1,3
714773508,Attrited Customer,1,1
814181433,Existing Customer,0,3
711984633,Existing Customer,0,3
710662158,Existing Customer,0,3
711356733,Existing Customer,0,3
711456108,Attrited Customer,1,3
780727833,Existing Customer,0,3
771471708,Existing Customer,0,3
714320358,Existing Customer,0,3
720700008,Existing Customer,0,3
713027058,Attrited Customer,1,3
778228458,Existing Customer,0,3
781137783,Attrited Customer,1,3
719821908,Attrited Customer,1,3
720537633,Existing Customer,0,3
712378983,Attrited Customer,1,1
763681908,Existing Customer,0,3
721164483,Existing Customer,0,3
715447008,Existing Customer,0,3
769676358,Existing Customer,0,3
710487033,Existing Customer,0,3
714197133,Attrited Customer,1,3
718488783,Existing Customer,0,3
715663458,Existing Customer,0,3
717865008,Existing Customer,0,3
771400608,Existing Customer,0,3
708148158,Existing Customer,0,3
720589008,Existing Customer,0,3
784795083,Existing Customer,0,3
809844108,Existing Customer,0,3
711521958,Existing Customer,0,3
711833508,Existing Customer,0,3
713146683,Existing Customer,0,3
716968683,Existing Customer,0,3
716279508,Attrited Customer,1,3
771336783,Existing Customer,0,3
717502083,Attrited Customer,1,3
714843483,Existing Customer,0,3
709745508,Attrited Customer,1,1
711382458,Attrited Customer,1,3
712190358,Existing Customer,0,3
788805858,Existing Customer,0,3
709102458,Attrited Customer,1,3
712533708,Existing Customer,0,3
720326733,Existing Customer,0,3
713605908,Existing Customer,0,3
711598533,Existing Customer,0,3
795855258,Existing Customer,0,3
826783233,Existing Customer,0,3
789228108,Existing Customer,0,3
785230083,Existing Customer,0,3
807946833,Attrited Customer,1,3
711011508,Existing Customer,0,3
718632933,Existing Customer,0,1
717284133,Existing Customer,0,3
711701058,Existing Customer,0,3
712228458,Existing Customer,0,3
717146208,Attrited Customer,1,3
719028783,Existing Customer,0,3
713274183,Existing Customer,0,3
789218433,Existing Customer,0,3
790139583,Existing Customer,0,3
720218658,Existing Customer,0,3
747074058,Existing Customer,0,3
719170683,Existing Customer,0,3
708753633,Existing Customer,0,3
710780883,Existing Customer,0,3
785237958,Attrited Customer,1,3
711333933,Existing Customer,0,3
710797833,Existing Customer,0,3
720154533,Existing Customer,0,3
719123958,Attrited Customer,1,3
780942633,Existing Customer,0,3
720034983,Existing Customer,0,3
717307158,Existing Customer,0,3
708876183,Existing Customer,0,3
712660308,Attrited Customer,1,3
715958583,Existing Customer,0,3
771546708,Existing Customer,0,3
711252258,Existing Customer,0,3
772585008,Existing Customer,0,3
751143858,Existing Customer,0,3
708824958,Existing Customer,0,3
819612933,Existing Customer,0,3
712804383,Existing Customer,0,3
790149483,Existing Customer,0,3
712121508,Existing Customer,0,3
778853358,Existing Customer,0,3
716512383,Existing Customer,0,3
823548858,Attrited Customer,1,1
712144158,Attrited Customer,1,1
824560758,Attrited Customer,1,3
757710783,Attrited Customer,1,3
713081583,Existing Customer,0,3
710481333,Attrited Customer,1,3
721060083,Existing Customer,0,3
713759583,Existing Customer,0,3
717547383,Existing Customer,0,3
711683358,Attrited Customer,1,3
710044308,Existing Customer,0,3
713101383,Existing Customer,0,3
757685733,Existing Customer,0,3
717823383,Existing Customer,0,3
796029483,Existing Customer,0,3
710099358,Existing Customer,0,3
713872008,Existing Customer,0,3
788802483,Existing Customer,0,3
817988433,Existing Customer,0,3
823554783,Existing Customer,0,3
710643183,Existing Customer,0,3
779859558,Attrited Customer,1,3
798238008,Existing Customer,0,3
811974483,Existing Customer,0,3
778471758,Existing Customer,0,3
718513233,Existing Customer,0,3
718147233,Existing Customer,0,3
713700258,Existing Customer,0,3
780670083,Attrited Customer,1,3
711438033,Existing Customer,0,3
712253058,Existing Customer,0,3
713519508,Existing Customer,0,3
789992733,Existing Customer,0,3
710110683,Existing Customer,0,3
720260433,Existing Customer,0,3
714148758,Existing Customer,0,3
715522233,Existing Customer,0,1
712790358,Attrited Customer,1,3
714943233,Existing Customer,0,3
789579033,Existing Customer,0,3
708952758,Existing Customer,0,3
721374033,Existing Customer,0,3
808891983,Existing Customer,0,3
794516508,Existing Customer,0,3
714032883,Existing Customer,0,3
778722033,Existing Customer,0,3
823578483,Existing Customer,0,3
715148658,Existing Customer,0,3
709669533,Existing Customer,0,3
787467858,Existing Customer,0,3
708671733,Existing Customer,0,3
709790058,Existing Customer,0,3
712714008,Existing Customer,0,3
715191258,Existing Customer,0,3
757722708,Existing Customer,0,3
718086783,Existing Customer,0,3
815253708,Existing Customer,0,3
715083633,Existing Customer,0,3
792098883,Existing Customer,0,3
711873858,Existing Customer,0,3
713931258,Attrited Customer,1,3
787591008,Existing Customer,0,3
801518958,Existing Customer,0,3
713068833,Existing Customer,0,3
710566533,Existing Customer,0,3
789151983,Existing Customer,0,3
766673433,Existing Customer,0,3
807589908,Existing Customer,0,3
708190158,Attrited Customer,1,3
784895358,Attrited Customer,1,3
710090133,Existing Customer,0,3
799242033,Existing Customer,0,3
719377383,Existing Customer,0,3
710371683,Existing Customer,0,3
719926683,Existing Customer,0,3
793597833,Existing Customer,0,3
713739708,Existing Customer,0,3
709389558,Existing Customer,0,3
811907583,Existing Customer,0,3
709087983,Existing Customer,0,3
712774908,Existing Customer,0,3
820639908,Existing Customer,0,3
713497983,Existing Customer,0,3
713489358,Existing Customer,0,3
711381183,Existing Customer,0,3
814989933,Existing Customer,0,3
711847833,Existing Customer,0,3
772837083,Existing Customer,0,3
713652783,Existing Customer,0,3
719202708,Existing Customer,0,3
714566133,Existing Customer,0,3
717553683,Existing Customer,0,3
814987983,Existing Customer,0,3
789588933,Existing Customer,0,3
714317058,Existing Customer,0,3
772271508,Attrited Customer,1,3
716366208,Existing Customer,0,3
710971908,Existing Customer,0,3
711412533,Attrited Customer,1,3
720593583,Existing Customer,0,3
720165258,Existing Customer,0,3
716147658,Existing Customer,0,3
778436283,Existing Customer,0,3
711492258,Existing Customer,0,3
771106458,Existing Customer,0,1
713183508,Existing Customer,0,3
710832108,Existing Customer,0,3
719940483,Existing Customer,0,3
715207458,Existing Customer,0,3
716839983,Existing Customer,0,3
781073733,Existing Customer,0,3
757594083,Existing Customer,0,3
764496708,Existing Customer,0,3
714080433,Existing Customer,0,3
757675158,Existing Customer,0,3
715361433,Existing Customer,0,3
778191933,Attrited Customer,1,3
718792758,Existing Customer,0,3
709738008,Existing Customer,0,1
799020258,Existing Customer,0,3
718152333,Attrited Customer,1,3
716324583,Existing Customer,0,3
720887058,Existing Customer,0,3
714825408,Existing Customer,0,3
788620083,Existing Customer,0,3
719490108,Existing Customer,0,3
709044183,Existing Customer,0,3
756944133,Existing Customer,0,3
785285883,Attrited Customer,1,3
779770683,Existing Customer,0,3
718510983,Existing Customer,0,3
710322033,Existing Customer,0,3
710560008,Existing Customer,0,3
711298458,Attrited Customer,1,3
789164283,Existing Customer,0,3
715773783,Attrited Customer,1,3
779158533,Existing Customer,0,3
720463833,Existing Customer,0,3
712747758,Attrited Customer,1,3
771067308,Existing Customer,0,3
750995508,Attrited Customer,1,3
716171358,Existing Customer,0,3
794637333,Existing Customer,0,3
718437033,Attrited Customer,1,3
718492908,Existing Customer,0,3
716033508,Existing Customer,0,3
717603858,Existing Customer,0,3
714741933,Existing Customer,0,3
716558283,Existing Customer,0,3
719022558,Existing Customer,0,3
717334233,Existing Customer,0,3
709222008,Attrited Customer,1,3
719192808,Existing Customer,0,3
719281533,Existing Customer,0,3
710877108,Existing Customer,0,3
714155283,Existing Customer,0,3
771214083,Existing Customer,0,3
770581983,Existing Customer,0,3
718742808,Attrited Customer,1,1
710257683,Existing Customer,0,0
721426383,Attrited Customer,1,3
721041483,Attrited Customer,1,3
719922558,Existing Customer,0,3
715072533,Existing Customer,0,1
716214108,Existing Customer,0,3
772216833,Existing Customer,0,3
708553008,Existing Customer,0,3
778880358,Existing Customer,0,3
720258183,Existing Customer,0,3
720689583,Existing Customer,0,3
758168133,Existing Customer,0,3
716322783,Existing Customer,0,3
711118083,Existing Customer,0,3
709591533,Existing Customer,0,3
794556333,Existing Customer,0,3
771630783,Existing Customer,0,3
708672708,Existing Customer,0,3
715590258,Existing Customer,0,3
714241083,Existing Customer,0,3
708416433,Attrited Customer,1,3
779183958,Attrited Customer,1,3
709061658,Existing Customer,0,3
717384183,Existing Customer,0,3
778921908,Existing Customer,0,3
714745608,Existing Customer,0,3
709200633,Existing Customer,0,3
714714558,Existing Customer,0,3
801363633,Existing Customer,0,3
778847808,Existing Customer,0,3
713015433,Existing Customer,0,3
711666708,Attrited Customer,1,3
809631483,Existing Customer,0,0
808967883,Existing Customer,0,3
710532258,Existing Customer,0,3
812235108,Existing Customer,0,3
817293258,Existing Customer,0,3
714695883,Existing Customer,0,3
738062658,Existing Customer,0,3
709518858,Existing Customer,0,3
819634233,Attrited Customer,1,3
711272058,Existing Customer,0,3
716262708,Existing Customer,0,3
708928008,Existing Customer,0,3
765755283,Existing Customer,0,3
711922158,Existing Customer,0,3
773177358,Existing Customer,0,3
779638983,Existing Customer,0,3
708723858,Existing Customer,0,3
712184133,Existing Customer,0,3
709948233,Existing Customer,0,3
709415583,Existing Customer,0,3
714005508,Existing Customer,0,3
712407033,Existing Customer,0,3
716333283,Existing Customer,0,3
715534083,Existing Customer,0,3
789492558,Existing Customer,0,3
770929383,Existing Customer,0,3
708890133,Existing Customer,0,3
788595183,Existing Customer,0,3
713167383,Existing Customer,0,3
717704433,Existing Customer,0,3
718590183,Existing Customer,0,3
719019483,Existing Customer,0,3
710401458,Existing Customer,0,3
720783558,Existing Customer,0,3
772364358,Existing Customer,0,3
719868183,Attrited Customer,1,3
709388058,Existing Customer,0,3
717004533,Existing Customer,0,3
714969183,Existing Customer,0,3
720837708,Existing Customer,0,3
759947433,Existing Customer,0,3
767404083,Attrited Customer,1,3
781926633,Existing Customer,0,3
772127508,Attrited Customer,1,3
720518283,Existing Customer,0,3
715380483,Existing Customer,0,3
789296133,Existing Customer,0,3
711029358,Existing Customer,0,3
712615008,Existing Customer,0,3
816826008,Existing Customer,0,3
715488483,Existing Customer,0,3
717759783,Existing Customer,0,3
796083783,Attrited Customer,1,3
709925733,Existing Customer,0,3
715309083,Existing Customer,0,3
778441533,Attrited Customer,1,3
715891533,Existing Customer,0,3
788848458,Existing Customer,0,3
708399858,Existing Customer,0,3
711944733,Existing Customer,0,3
712683633,Attrited Customer,1,3
785487783,Existing Customer,0,3
718951683,Existing Customer,0,3
718329183,Existing Customer,0,3
788960658,Existing Customer,0,3
713120433,Existing Customer,0,3
720980958,Existing Customer,0,3
709606158,Existing Customer,0,3
714168183,Existing Customer,0,3
712524858,Existing Customer,0,1
815072283,Existing Customer,0,3
715980258,Existing Customer,0,3
788715483,Existing Customer,0,3
809276808,Existing Customer,0,3
708885558,Attrited Customer,1,1
789373683,Existing Customer,0,3
714216858,Existing Customer,0,3
719150658,Attrited Customer,1,3
712302783,Existing Customer,0,3
799717458,Existing Customer,0,3
716354883,Attrited Customer,1,3
719601708,Existing Customer,0,3
720150858,Attrited Customer,1,3
824915208,Existing Customer,0,3
798777708,Existing Customer,0,3
805229133,Existing Customer,0,3
716365233,Existing Customer,0,3
796544133,Existing Customer,0,3
778143183,Existing Customer,0,3
717011958,Existing Customer,0,3
778264008,Existing Customer,0,3
789507408,Existing Customer,0,1
788842008,Existing Customer,0,3
714742758,Existing Customer,0,3
717742908,Existing Customer,0,3
712874433,Existing Customer,0,3
711092658,Attrited Customer,1,3
720299283,Existing Customer,0,3
719237058,Existing Customer,0,3
719671383,Existing Customer,0,3
788290383,Existing Customer,0,1
779701983,Existing Customer,0,3
779247483,Attrited Customer,1,3
767093133,Existing Customer,0,3
717979008,Existing Customer,0,3
712132383,Existing Customer,0,3
772306383,Attrited Customer,1,3
714469008,Existing Customer,0,3
812446158,Existing Customer,0,3
779401233,Existing Customer,0,3
784994883,Existing Customer,0,3
721080183,Existing Customer,0,3
712572858,Existing Customer,0,3
719759733,Attrited Customer,1,1
780371433,Existing Customer,0,3
822170733,Attrited Customer,1,3
708224133,Existing Customer,0,3
719299533,Attrited Customer,1,3
780633483,Existing Customer,0,3
771356508,Existing Customer,0,3
823629333,Existing Customer,0,3
712961658,Existing Customer,0,3
710464683,Existing Customer,0,3
716688183,Attrited Customer,1,3
789082758,Existing Customer,0,3
709140858,Existing Customer,0,3
822127008,Existing Customer,0,3
720496158,Existing Customer,0,3
774588633,Existing Customer,0,3
788465583,Existing Customer,0,3
741517458,Attrited Customer,1,3
709935708,Existing Customer,0,3
721112508,Existing Customer,0,3
720734583,Existing Customer,0,3
772286658,Attrited Customer,1,3
807149058,Existing Customer,0,3
771045708,Attrited Customer,1,3
711733308,Existing Customer,0,3
710518308,Existing Customer,0,3
716586408,Existing Customer,0,3
713152383,Existing Customer,0,3
771935283,Existing Customer,0,3
720460083,Attrited Customer,1,3
825838908,Existing Customer,0,1
709082808,Existing Customer,0,3
710937783,Existing Customer,0,3
789540108,Existing Customer,0,3
709824633,Existing Customer,0,1
717874533,Attrited Customer,1,3
712571883,Existing Customer,0,3
716926758,Existing Customer,0,1
716181858,Existing Customer,0,3
779613933,Existing Customer,0,3
712136058,Attrited Customer,1,3
709678608,Existing Customer,0,3
714276408,Attrited Customer,1,3
719953383,Existing Customer,0,3
718795083,Existing Customer,0,3
720503508,Existing Customer,0,3
770762133,Existing Customer,0,3
713555133,Attrited Customer,1,3
711232608,Attrited Customer,1,3
780322908,Existing Customer,0,3
708207783,Existing Customer,0,3
719590458,Attrited Customer,1,3
778679883,Existing Customer,0,3
780230208,Existing Customer,0,3
827703258,Existing Customer,0,3
807379833,Attrited Customer,1,3
711178383,Existing Customer,0,3
712203333,Existing Customer,0,3
709261383,Existing Customer,0,3
715829358,Existing Customer,0,3
713213133,Existing Customer,0,3
778860783,Attrited Customer,1,3
779442783,Existing Customer,0,3
780008358,Attrited Customer,1,1
721274208,Attrited Customer,1,3
714076683,Attrited Customer,1,3
788791383,Existing Customer,0,3
709459608,Existing Customer,0,3
711560058,Existing Customer,0,3
717657333,Existing Customer,0,3
